pt250,5746329.2527,1161950.1810,139.2214,z
pt251,5746320.7058,1161947.9278,139.4501,asf
pt252,5746316.5644,1161943.0705,139.4346,cem
pt253,5746316.5048,1161941.9123,139.4354,cem
pt254,5746315.8205,1161941.6814,139.3767,z
pt255,5746315.6438,1161941.8779,139.3599,kolit
pt256,5746315.7357,1161943.2083,139.3450,kolit
pt257,5746309.2874,1161944.0669,139.1869,cem
pt258,5746308.6563,1161943.1370,139.1765,cem
pt259,5746300.2255,1161945.3024,139.1488,cem
pt260,5746299.7023,1161944.4756,139.1391,cem
pt261,5746299.6342,1161945.3367,139.1449,kj
pt262,5746296.2482,1161945.8963,139.1978,kj
pt263,5746302.3950,1161954.3093,138.9441,gaz
pt264,5746303.1976,1161955.7721,138.9252,z
pt265,5746302.2584,1161954.9424,138.9204,cem
pt266,5746301.3981,1161954.3113,139.3084,kj
pt267,5746312.4741,1161953.8603,139.0012,op
pt268,5746290.2451,1161932.2596,138.9907,kn
pt269,5746299.8450,1161930.0626,138.9965,kn
pt270,5746299.9959,1161930.1071,139.0120,cem
pt271,5746298.2043,1161930.6669,138.9864,cem
pt272,5746297.5247,1161917.4909,138.9030,kn
pt273,5746296.9490,1161917.4159,138.9676,cem
pt274,5746298.6936,1161917.3710,138.8458,z
pt275,5746311.7235,1161916.6394,139.0369,z
pt276,5746313.6402,1161916.6594,139.2310,kolit
pt277,5746313.4774,1161911.2768,139.2504,kolit
pt278,5746312.9091,1161911.3689,139.1503,z
pt279,5746300.6375,1161913.0540,138.9122,z
pt280,5746291.3152,1161919.1104,139.2013,kn
pt281,5746319.4485,1161976.1990,138.6396,n
pt282,5746319.1412,1161974.8095,138.9115,cem
pt283,5746318.7562,1161973.8451,138.9385,cem
pt284,5746318.5204,1161972.8617,138.9631,cem
pt285,5746318.2214,1161971.7241,138.9944,cem
pt286,5746318.1794,1161971.3525,138.9550,cem
pt287,5746317.9413,1161970.3876,138.9457,cem
pt288,5746307.9126,1161975.2972,138.9723,cem
pt289,5746308.0984,1161976.2805,138.9121,cem
pt290,5746305.0422,1161978.3198,138.8915,cem
pt291,5746309.8101,1161979.5179,138.5491,n
pt292,5746311.2350,1161985.8079,138.5109,op
pt293,5746315.5610,1161998.4706,138.4310,n
pt294,5746304.3245,1161992.5736,138.2633,kj
pt295,5746308.3775,1162003.1905,138.5614,kj
pt296,5746303.2047,1161982.1595,139.0323,cem
pt297,5746300.9374,1161980.6704,139.0717,nav
pt298,5746298.0554,1161981.9005,139.3255,nav
pt299,5746297.8450,1161981.8134,139.2633,kj
pt300,5746300.4606,1161982.7283,138.6141,cem
pt301,5746300.3733,1161978.5805,138.7504,nav
pt302,5746300.3710,1161978.5809,138.7539,kj
pt303,5746297.5341,1161966.9509,138.9363,gaz
pt304,5746296.9742,1161968.3018,138.9489,kj
pt305,5746297.3491,1161967.7851,138.9519,cem
pt306,5746299.4800,1161974.2790,139.0015,cem
pt307,5746301.5449,1161974.0362,138.7297,cem
pt308,5746303.0839,1161974.3823,138.8329,cem
pt309,5746309.1862,1161974.1640,138.9048,cem
pt310,5746309.1844,1161974.0382,138.9289,cem
pt311,5746303.0283,1161977.2068,138.8743,podpor
pt312,5746303.0097,1161977.2241,139.2642,podpor
pt313,5746302.4218,1161975.2773,138.7501,podpor
pt314,5746302.0267,1161974.6801,139.2072,podpor
pt315,5746299.9071,1161975.5164,138.3912,podpor
pt316,5746299.9489,1161975.6320,139.2882,podpor
pt317,5746300.7869,1161977.5787,139.2135,podpor
pt318,5746300.7982,1161977.8891,138.5366,podpor
pt319,5746301.1609,1162005.3767,138.4626,kj
pt320,5746300.2360,1162003.6125,138.8559,kj
pt321,5746298.4011,1162004.2371,138.5854,gaz
pt322,5746297.8759,1162003.8192,138.8954,kj
pt323,5746294.0524,1162005.3442,138.3778,nav
pt324,5746298.5455,1162007.5874,138.3639,asf
pt325,5746296.9838,1162008.1794,138.3368,asf
pt326,5746299.8239,1162011.5116,138.3693,asf
pt327,5746298.4667,1162012.0473,138.2596,asf
pt328,5746298.4667,1162012.0473,138.2596,cem
pt329,5746300.6199,1162014.0667,138.3805,cem
pt330,5746297.5778,1162019.7465,138.6951,z
pt331,5746293.9535,1162031.5101,138.8046,otk
pt332,5746293.8712,1162032.8512,138.3150,otk
pt333,5746292.8786,1162036.2228,138.1573,op
pt334,5746289.5368,1162036.5341,138.2172,op
pt335,5746288.2412,1162037.4118,138.4089,z
pt336,5746284.3710,1162034.4110,138.3542,otk
pt337,5746284.1510,1162033.3674,138.7854,otk
pt338,5746283.2362,1162031.2927,138.8529,asf
pt339,5746275.9718,1162033.7100,138.7218,otk
pt340,5746272.6082,1162034.3511,138.6719,z
pt341,5746271.5181,1162032.8726,138.8146,asf
pt342,5746271.0066,1162027.5055,138.7914,asf
pt343,5746274.6441,1162022.2527,138.7831,z
pt344,5746274.5600,1162022.0190,138.7789,kolit
pt345,5746278.8933,1162021.1789,138.8019,kolit
pt346,5746278.8919,1162021.1774,138.7944,z
pt347,5746282.9147,1162020.2182,138.6131,z
pt348,5746285.0087,1162020.3553,138.6934,z
pt349,5746285.0527,1162020.0561,138.9154,z
pt350,5746287.9540,1162024.2393,138.8511,asf
pt351,5746272.5561,1162022.5927,138.7891,gaz
pt352,5746266.4922,1162023.6051,138.7149,z
pt353,5746266.5241,1162023.5777,138.7203,kolit
pt354,5746261.4479,1162024.5794,138.6719,kolit
pt355,5746261.4577,1162024.5391,138.6538,z
pt356,5746257.7570,1162029.4986,138.7405,asf
pt357,5746260.7000,1162024.4864,138.9123,n
pt358,5746254.9236,1162025.5723,138.7060,n
pt359,5746256.1558,1162034.8226,138.7631,asf
pt360,5746272.3005,1162034.7068,138.6476,z
pt361,5746265.9839,1162035.4952,138.6652,z
pt362,5746266.0880,1162035.7382,138.6591,kolit
pt363,5746265.2712,1162039.5441,138.5552,kolit
pt364,5746265.2752,1162039.5536,138.5594,z
pt365,5746264.8911,1162040.7420,138.5672,z
pt366,5746264.7440,1162041.3511,138.6189,kolit
pt367,5746260.5128,1162041.8233,138.4790,kolit
pt368,5746259.6562,1162041.9214,138.3358,z
pt369,5746264.2577,1162051.6664,138.9705,z
pt370,5746264.6092,1162052.9074,138.8697,op
pt371,5746263.0140,1162063.9607,139.0525,gaz
pt372,5746263.1695,1162065.1325,139.0771,z
pt373,5746263.2237,1162065.3152,139.1756,j
pt374,5746263.1142,1162072.9235,139.2482,j
pt375,5746263.4739,1162082.2546,139.1492,j
pt376,5746269.1475,1162082.1445,139.0369,j
pt377,5746269.2570,1162065.4630,139.1647,j
pt378,5746259.5504,1162050.9109,138.9131,fr
pt379,5746258.0635,1162040.1820,138.2643,op
pt380,5746258.9732,1162039.8094,138.1510,otk
pt381,5746259.3323,1162039.6024,138.4765,otk
pt382,5746258.6696,1162039.0073,138.2498,otk
pt383,5746259.1864,1162037.3939,138.6548,otk
pt384,5746254.9124,1162037.4919,138.7340,otk
pt385,5746254.3811,1162039.0199,138.1784,otk
pt386,5746252.2641,1162042.1973,138.1216,z
pt387,5746253.5559,1162035.0337,138.7636,asf
pt388,5746241.8374,1162039.9446,138.7833,otk
pt389,5746241.7716,1162040.6094,138.5049,otk
pt390,5746239.4343,1162041.7480,138.5674,otk
pt391,5746240.1550,1162042.5880,138.3335,z
pt392,5746240.3109,1162043.0224,138.4451,z
pt393,5746240.1897,1162032.2570,138.7456,asf
pt394,5746247.3143,1162027.2848,138.5349,z
pt395,5746247.0467,1162026.6740,138.5867,z
pt396,5746245.9570,1162030.0540,138.6901,gaz
pt397,5746238.4090,1162027.9426,138.2259,z
pt398,5746237.6105,1162027.9920,138.1590,der
pt399,5746238.6939,1162029.1607,138.3030,otk
pt400,5746235.6177,1162031.7850,138.4873,otk
pt401,5746233.9386,1162029.4139,137.8409,otk
pt402,5746227.0945,1162029.2464,137.8528,z
pt403,5746226.9273,1162029.8531,138.0049,otk
pt404,5746217.9337,1162030.9221,137.8022,otk
pt405,5746217.8458,1162033.6260,138.6662,otk
pt406,5746218.8668,1162035.2179,138.7256,asf
pt407,5746219.4258,1162040.4319,138.8501,asf
pt408,5746219.6048,1162043.3479,138.9065,op
pt409,5746220.2696,1162043.3159,138.7172,op
pt410,5746220.5165,1162043.6132,138.7773,kolit
pt411,5746224.8690,1162043.4653,138.7588,kolit
pt412,5746224.8678,1162043.4820,138.6818,z
pt413,5746225.2041,1162045.4141,138.4786,der
pt414,5746220.0344,1162046.8645,138.5169,op
pt415,5746225.4142,1162052.0396,138.8442,z
pt416,5746227.8883,1162052.4276,139.1243,z
pt417,5746228.0528,1162052.2505,138.8830,j
pt418,5746228.0182,1162055.1858,138.9218,j
pt419,5746226.0573,1162055.4290,138.8698,nav
pt420,5746228.2217,1162050.7948,138.9195,gaz
pt421,5746227.7630,1162051.5595,138.9033,cem
pt422,5746238.1228,1162051.9450,138.8259,j
pt423,5746240.4416,1162052.2987,138.5966,z
pt424,5746238.7324,1162051.9401,138.6894,cem
pt425,5746221.0679,1162053.3419,138.7995,z
pt426,5746220.7164,1162053.3893,138.7794,kolit
pt427,5746220.6502,1162052.2927,138.8243,kolit
pt428,5746220.6747,1162052.1397,138.8153,z
pt429,5746215.5265,1162041.0969,138.8306,asf
pt430,5746214.5091,1162044.9744,138.4735,der
pt431,5746212.2299,1162045.9702,138.5245,der
pt432,5746208.6613,1162046.6608,138.4154,der
pt433,5746207.6059,1162046.5462,138.5572,z
pt434,5746206.5496,1162042.7351,138.7941,asf
pt435,5746205.5191,1162037.9841,138.7559,asf
pt436,5746205.3384,1162036.3832,138.7109,otk
pt437,5746205.1504,1162033.1622,137.8844,otk
pt438,5746206.4123,1162032.6069,137.7242,z
pt439,5746198.4255,1162034.1341,137.8366,otk
pt440,5746198.2671,1162033.6948,137.8495,z
pt441,5746197.0672,1162037.2180,138.6225,otk
pt442,5746195.6968,1162036.3656,138.5500,otk
pt443,5746194.2162,1162033.3572,138.6245,z
pt444,5746194.0169,1162035.7711,138.7883,z
pt445,5746194.2384,1162040.0524,138.7800,asf
pt446,5746194.6640,1162045.2870,138.6852,asf
pt447,5746195.6558,1162049.4348,138.6612,z
pt448,5746195.8801,1162049.9540,138.9087,der
pt449,5746198.5632,1162049.3086,138.4196,der
pt450,5746192.2654,1162050.4158,138.5652,z
pt451,5746192.2488,1162050.4293,138.6020,kolit
pt452,5746192.1773,1162050.3617,138.6055,bmw
pt453,5746191.6550,1162049.8690,138.6161,op
pt454,5746192.3371,1162053.3190,138.8489,op
pt455,5746192.6987,1162054.6796,138.8624,z
pt456,5746190.3481,1162048.3707,138.6842,cem
pt457,5746190.8888,1162050.4965,138.7797,z
pt458,5746190.9117,1162050.5305,138.7901,cem
pt459,5746190.9206,1162050.5277,138.7986,kolit
pt460,5746186.2787,1162049.3852,138.7361,cem
pt461,5746185.5133,1162048.0980,138.7644,asf
pt462,5746187.3667,1162051.6218,138.8808,z
pt463,5746187.3155,1162051.6434,138.8983,kolit
pt464,5746187.1716,1162052.8253,138.9345,cem
pt465,5746190.8125,1162051.6002,138.9541,cem
pt466,5746190.7113,1162051.9512,138.9483,cem
pt467,5746192.4840,1162061.6867,139.0274,cem
pt468,5746189.2875,1162062.1373,139.0352,cem
pt469,5746188.5435,1162064.1901,139.0541,cem
pt470,5746189.9895,1162070.9697,139.1285,kj
pt471,5746189.2039,1162070.8844,139.1679,gaz
pt472,5746186.3964,1162065.9903,139.3478,cem
pt473,5746184.0429,1162066.2598,139.3101,cem
pt474,5746184.0150,1162068.8637,139.3859,cem
pt475,5746183.6965,1162063.3866,139.3885,tua
pt476,5746183.3384,1162070.5307,140.5333,kj
pt477,5746178.7854,1162066.4067,139.4144,kol
pt478,5746176.2895,1162068.7572,139.3610,cem
pt479,5746174.9800,1162068.7411,139.3558,cem
pt480,5746174.6932,1162069.6287,139.3781,cem
pt481,5746174.2029,1162070.1068,139.3523,cem
pt482,5746176.8541,1162069.7290,139.4340,cem
pt483,5746177.4474,1162069.8269,139.4247,cem
pt484,5746178.5335,1162071.7074,139.8357,kj
pt485,5746177.2301,1162071.6796,139.8768,nav
pt486,5746173.2811,1162056.3542,139.1466,cem
pt487,5746173.3047,1162056.3499,139.1548,kolit
pt488,5746173.8364,1162056.1010,139.1645,kolit
pt489,5746175.0548,1162056.7974,139.1364,cem
pt490,5746175.6936,1162056.1796,139.1043,cem
pt491,5746177.8015,1162055.5884,139.0865,cem
pt492,5746176.9741,1162055.2272,139.0825,shkaf
pt493,5746172.4451,1162058.0691,139.1053,kol
pt494,5746169.4673,1162059.6102,139.1355,kol
pt495,5746169.5220,1162060.7027,139.1269,kol
pt496,5746168.9780,1162070.8186,139.1763,cem
pt497,5746169.2308,1162072.0956,139.1608,cem
pt498,5746170.0145,1162071.9742,139.1539,cem
pt499,5746170.8160,1162073.5827,139.1728,cem
pt500,5746180.3165,1162070.8885,139.1366,kj
pt501,5746181.8548,1162070.4254,139.2128,kj
pt502,5746192.1842,1162039.7542,138.8623,asf
pt503,5746193.5155,1162040.5838,138.8111,asf
pt504,5746190.1942,1162039.1725,138.8919,znak
pt505,5746192.1005,1162039.6440,138.9062,bort
pt506,5746190.6041,1162039.7346,138.9128,bort
pt507,5746189.1427,1162039.5021,138.8723,bort
pt508,5746189.1049,1162039.4929,138.9441,bort
pt509,5746187.9222,1162039.0063,138.8740,bort
pt510,5746187.8734,1162038.8301,138.9603,bort
pt511,5746186.8326,1162037.8127,138.8900,bort
pt512,5746186.8773,1162037.7652,138.9945,bort
pt513,5746187.2578,1162037.6243,138.9056,kolit
pt514,5746182.0886,1162039.1804,138.9930,kolit
pt515,5746182.0803,1162039.1842,138.9930,bort
pt516,5746182.2182,1162039.3573,138.9082,bort
pt517,5746181.9389,1162040.7680,138.8750,bort
pt518,5746181.8861,1162040.8068,138.8885,bort
pt519,5746181.0723,1162042.2248,138.9169,bort
pt520,5746181.0535,1162042.2619,138.9089,bort
pt521,5746179.7374,1162043.4119,138.8962,bort
pt522,5746179.7525,1162043.4089,138.8784,cem
pt523,5746190.5242,1162039.8378,138.8819,cem
pt524,5746188.1636,1162037.0935,138.7864,fon
pt525,5746187.8693,1162036.8089,138.7236,tua
pt526,5746187.9104,1162036.8092,138.7200,rder
pt527,5746193.3973,1162035.2807,139.0097,rder
pt528,5746180.2527,1162039.4593,139.0556,rder
pt529,5746180.8660,1162039.0882,138.7237,znak
pt530,5746177.0133,1162040.3337,138.8714,fon
pt531,5746167.2671,1162043.0725,138.8014,rder
pt532,5746167.3200,1162042.9447,138.7638,fon
pt533,5746167.3770,1162042.9642,138.7660,tua
pt534,5746165.4447,1162043.9046,138.9442,kolit
pt535,5746164.4924,1162044.4268,138.9764,kolit
pt536,5746164.2281,1162044.3729,138.9541,cem
pt537,5746165.3763,1162044.2061,138.9412,cem
pt538,5746166.3490,1162047.2693,138.8449,cem
pt539,5746167.3211,1162047.4926,138.7904,asf
